ubicacion;entidad;codigoAlfanumerico;speakerType;Type;FWVersion;HWVersion;misc;serial;fecha;centroDeCosto;proveedor
BENCH53 VALIDATION;Touchpad;TP357;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Speakers ID And Type:;NA511;9CM=3,17CM,ARRAY;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Roof Antenna;SFA298;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Amplifier;AMP361;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Steering Wheel Controls;AST291-CST83;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;TCU;TCU437;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Center Display;CTRDSP500;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Meter;MTR438;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCHLab2;Meter;MTR377;;TBD;GP: 70305 VP: 70304;dan0;70304;;;01 - IS Exterior;Honda
BENCH31;Front Control Box;FCB741;;4GB,64GB;;dan0;;58000279;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Touchpad;TP147;;TBD;;TJBA;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Remote Tuner;RT221;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Call Module;NA512;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;AUXIN;JACK007;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Vol Control;SIN ID;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Speakers ID And Type:;NA513;9CM=5,ARRAY=3,8CM=2,17CM=2;TBD;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Amplifier;AMP518;;12;;dan0;;;;01 - IS Exterior;Honda
BENCH52 VALIDATION;Front control box;FCB742;;2GB,64GB;;dan0;;58000128;;01 - IS Exterior;Honda
BENCHLab2;Mocca;1602100128;;TBD;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Harness;32892-TJBA;;TJBA;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Mic;NA514;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Most2Go;NA515;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Roof Antenna;SFA135;;TBD;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Speakers ID And Type:;NA516;SPKR9T041, 044, SPKR9CM001,17CM009, 17CM016;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP370;;TBD;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Hud;NA517;;N/A;;?;;;;01 - IS Exterior;Honda
BENCHLab2;TCU;NA518;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Vol Control;NA519;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Call Module;NA520;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;GPS Antenna ID:;NA521;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Steering Wheel Controls;NA522;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Observations;NA523;;;;?;;;;01 - IS Exterior;Honda
BENCHLab2;Remote Tuner;RT218;;TBD;;DV, TJBA;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP134;;TBD;;DAN0;NO FUNCIONA;;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP229;;TBD;;1s,TJBA;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB744;;2GB,64GB;;DAN0;;58000127;;01 - IS Exterior;Honda
BENCH08;Front control box;FCB745;;4GB,64GB;;DV, TJBA;;58000126;;01 - IS Exterior;Honda
BENCH44;Front control box;FCB749;;2GB,64GB;;DAN0;;58000273;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP254;;11;;1S;;;;01 - IS Exterior;Honda
BENCH32;Front control box;FCB750;;4GB,64GB;;dan0;;58000124;;01 - IS Exterior;Honda
STOCK;Front Control Box;FCB755;;4GB,64GB;;dan0;;58000129;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP273;;11;;1S,TJBA,db;;;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP257;;11;;1s,TJBA;;;;01 - IS Exterior;Honda
BENCH05;Amplifier;AMP421;;16;;dan0;;;;01 - IS Exterior;Honda
BENCH06;Amplifier;AMP511;;12;;dan0;;;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP270;;11;;TJBA,db;;;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP382;;9;;dan0;;;;01 - IS Exterior;Honda
BENCH24 VALIDATION;TCU;TCU262;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Amplifier;AMP230;;16;;1S, TJBA;;;;01 - IS Exterior;Honda
BENCH51 VALIDATION;Front Control Box;FCB756;;4GB,64GB;;dan0;;58000285;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP202;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP203;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP204;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Front Control Box;FCB891;;2GB,32GB;;dan0;;80000024;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP206;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP209;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP211;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP212;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Front Control Box;FCB892;;2GB,TBD;;dan0;;80000046;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP215;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP216;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP217;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP219;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP229;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP231;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP233;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP234;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP236;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP245;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP246;;IC4;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP287;;TBD;;TJBA;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP291;;TBD;;1S, TJBA;;;;01 - IS Exterior;Honda
BENCH41;Front control box;FCB893;;2GB,32GB;;dan0;;80000021;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP550;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB895;;2GB,32GB;;dan0;;80000020;;01 - IS Exterior;Honda
BENCH05;Center Display;CTRDSP663;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Most2Go;M2G50;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP675;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH33;Front control box;FCB898;;2GB,32GB;;dan0;;80000033;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP746;;TBD;;dan1;;;;01 - IS Exterior;Honda
STOCK;Center Display;CTRDSP292;;TBD;;1s,TJBA;;;;01 - IS Exterior;Honda
BENCH26;Most2Go;AUS152000528;;TBD;;N/A;;;;01 - IS Exterior;Honda
BENCHLab2;Touchpad;TP380;;TBD;C809A461;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Touchpad;TP132;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Call Module;NA524;;;;?;;;;01 - IS Exterior;Honda
STOCK;GPS Antenna ID:;GPS37;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;GPS Antenna ID:;GPS47;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;GPS Antenna ID:;GPS26;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;GPS Antenna ID:;GPS40;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;GPS Antenna ID:;GPS38;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Harness;NA525;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD063;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD065;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD066;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD038;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD068;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD072;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD;HUD073;;N/A;;DAN0;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ01;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ02;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ03;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ04;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ05;;;;?;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT393;;TBD;;dan0;MISSING;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ06;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ07;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ08;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ09;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ10;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ11;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ12;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ13;;;;?;;;;01 - IS Exterior;Honda
STOCK;HUD Switch;HUDADJ14;;;;?;;;;01 - IS Exterior;Honda
BENCH06;Mic;IMIC15,IMIC17;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mic;IMIC19;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mic;IMIC16;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mic;IMIC20;;;;?;;;;01 - IS Exterior;Honda
BENCH48 VALIDATION;Mic;IMIC22;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mic;IMIC13;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mic;IMIC12;;;;?;;;;01 - IS Exterior;Honda
STOCK;Mocca;1608080557;;TBD;;N/A;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP347;;TBD;;DAN0;MISSING;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000532;;TBD;;N/A;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000524;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000527;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000383;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Observations;NA526;;;;?;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT479;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT480;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT492;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP379;;TBD;;DAN0;MISSING;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP46;;TBD;;DAN0;NO FUNCIONA;;;01 - IS Exterior;Honda
STOCK;Roof Antenna;SFA80;;TBD;;MP;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP53;;TBD;;DAN0;NO FUNCIONA;;;01 - IS Exterior;Honda
BENCH41;Roof Antenna;SFA98;;TBD;;MP;;;;01 - IS Exterior;Honda
STOCK;Speakers ID And Type:;NA527;17CM=29;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Speakers ID And Type:;NA528;9CM=11;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Speakers ID And Type:;NA529;5CM(SPEAKER ARRAY)=8;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Speakers ID And Type:;NA530;SUBWOOFER=6;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Front control box;SIN ID;;TBD;;DAN0;broken;;;01 - IS Exterior;Honda
STOCK;Front control box;SIN ID;;TBD;;?;NO FUNCIONA;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB451;;TBD;;DV, TJBA;broken;56000014;;01 - IS Exterior;Honda
STOCK;Speakers ID And Type:;NA531;8CM=6;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;TCU;TCU128;;;;?;;;;01 - IS Exterior;Honda
STOCK;TCU;TCU264;;;;?;;;;01 - IS Exterior;Honda
BENCH24 VALIDATION;Touchpad;TP101;;TBD;;DV, TJBA;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP367;;TBD;;DV;MISSING;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP379;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP134;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP055S;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Front control box;FCB162;;TBD;;dan0;NO FUNCIONA;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP135;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP154;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP27;;TBD;;TJBA;MISSING;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP313;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP345;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP346;;TBD;;DAN0;MISSING;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP352;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP359;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP362;;TBD;;DAN0;;;;01 - IS Exterior;Honda
STOCK;Vol Control;NA532;;;;?;;;;01 - IS Exterior;Honda
BENCH29;Front control box;FCB899;;2GB,32GB;;dan0;;80000039;;01 - IS Exterior;Honda
BENCH42;Front control box;FCB900;;2GB,32GB;;dan0;;80000032;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT496;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH06;Remote Tuner;RT508;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Mocca;1608080560;;TBD;;N/A;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000529;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000426;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Most2Go;AUS152000526;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;TCU;TCU227;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Front Control Box;FCB950;;2GB,32GB;;dan0;;59000100;;01 - IS Exterior;Honda
BENCH30;Front control box;FCB951;;4GB,64GB;;dan0;;62000030;;01 - IS Exterior;Honda
BENCH16;Front control box;FCB952;;4GB,64GB;;dan0;;58000513;;01 - IS Exterior;Honda
BENCH53 VALIDATION;Front control box;FCB953;;2GB,64GB;;dan0;;65000020;;01 - IS Exterior;Honda
BENCH03;Front control box;FCB954;;2GB,32GB;;dan0;;65000009;;01 - IS Exterior;Honda
STOCK;Front control box;FCB955;;2GB,32GB;;dan0,crash;;62000029;;01 - IS Exterior;Honda
BENCH28;Front control box;FCB957;;4GB,64GB;;dan0;;62000032;;01 - IS Exterior;Honda
BENCH02;Front control box;FCB958;;4GB,64GB;;DAN0;;58000470;;01 - IS Exterior;Honda
BENCH54 VALIDATION;Front control box;FCB959;;4GB,64GB;;dan0;;62000015;;01 - IS Exterior;Honda
BENCH07;Front control box;FCB960;;4GB,64GB;;dan0;;58000442;;01 - IS Exterior;Honda
BENCH13;Front control box;FCB961;;4GB,64GB;;dan0;;58000540;;01 - IS Exterior;Honda
STOCK;Module Reference Board;TYAA9;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Module Reference Board;TYAA14;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Camera TYAA;CTYAA18;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Camera TYAA;CTYAA17;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Touchpad;TP366;;TBD;;DAN0;MISSING;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT522;;TBD;;dan0;;;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT537;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH19;Front control box;FCB962;;2GB,64GB;;dan0;;65000008;;01 - IS Exterior;Honda
STOCK;Remote Tuner;RT224;;TBD;;dan0;;;;01 - IS Exterior;Honda
BENCH27;Front control box;FCB963;;4GB,64GB;;dan0;;58000519;;01 - IS Exterior;Honda
BENCH55 VALIDATION;TCU;TCU437;;TBD;;?;;;;01 - IS Exterior;Honda
BENCH55 VALIDATION;Steering Wheel Controls;AST440-CST219;;TBD;;?;;;;01 - IS Exterior;Honda
STOCK;Steering Wheel Controls;AST431-CST210;;TBD;;?;;;;01 - IS Exterior;Honda
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
